,matchID,WIN,GOLDEARNED_x,TOTALMINIONSKILLED_x,KILLS_x,ASSISTS_x,DEATHS_x,VISIONSCORE_x,TOTALDAMAGEDEALTTOCHAMPIONS_x,GOLDEARNED_y,TOTALMINIONSKILLED_y,KILLS_y,ASSISTS_y,DEATHS_y,VISIONSCORE_y,TOTALDAMAGEDEALTTOCHAMPIONS_y,GOLDEARNED_ratio,TOTALMINIONSKILLED_ratio,KILLS_ratio,ASSISTS_ratio,DEATHS_ratio,VISIONSCORE_ratio,TOTALDAMAGEDEALTTOCHAMPIONS_ratio
5920,1204936646,0,41669,493,17,16,30,92,57500,52825,566,30,53,17,108,74350,0.788812115475627,0.8710247349823321,0.5666666666666667,0.3018867924528302,1.7647058823529411,0.8518518518518519,0.773369199731002
5921,1204967939,0,69057,634,43,73,40,188,100934,66573,606,40,45,43,152,134615,1.0373124239556577,1.046204620462046,1.075,1.6222222222222222,0.9302325581395349,1.236842105263158,0.7497975708502024
5922,1205145876,0,43730,477,20,15,57,64,56825,56453,530,57,43,20,93,93963,0.7746266806015624,0.9,0.3508771929824561,0.3488372093023256,2.85,0.6881720430107527,0.6047593201579345
5923,1205333303,0,36320,330,18,34,29,130,64198,43359,290,29,57,19,164,68462,0.8376576950575428,1.1379310344827587,0.6206896551724138,0.5964912280701754,1.5263157894736843,0.7926829268292683,0.9377172738161316
5924,1206372254,0,65761,670,35,64,43,141,120032,71739,673,43,67,35,171,144326,0.9166701515214876,0.9955423476968797,0.813953488372093,0.9552238805970149,1.2285714285714286,0.8245614035087719,0.8316727408782895
5925,1207820917,0,48239,526,25,30,44,73,87689,62225,590,43,51,25,142,114036,0.7752350341502612,0.8915254237288136,0.5813953488372093,0.5882352941176471,1.76,0.5140845070422535,0.7689589252516749
5926,1207832442,0,16683,266,4,13,22,41,22218,27896,325,20,25,7,62,43006,0.5980427301405219,0.8184615384615385,0.2,0.52,3.142857142857143,0.6612903225806451,0.5166255871273776
5927,1207948395,0,48607,652,27,34,38,110,83507,58960,662,37,54,27,118,121707,0.8244063772048846,0.9848942598187311,0.7297297297297297,0.6296296296296297,1.4074074074074074,0.9322033898305084,0.6861314468354326
5928,1207987221,0,44705,574,11,20,41,84,53103,60665,594,41,47,11,146,116758,0.7369158493365202,0.9663299663299664,0.2682926829268293,0.425531914893617,3.727272727272727,0.5753424657534246,0.4548125182000377
5929,1207989436,0,35913,329,23,19,33,49,52179,47037,446,33,34,23,79,56333,0.7635053255947446,0.7376681614349776,0.696969696969697,0.5588235294117647,1.434782608695652,0.620253164556962,0.9262599186977438
5930,1208004069,0,30945,266,15,22,34,34,30206,45009,388,34,37,15,74,56206,0.6875291608344998,0.6855670103092784,0.4411764705882353,0.5945945945945946,2.2666666666666666,0.4594594594594595,0.5374159342418959
5931,1208113546,0,56098,623,28,15,53,116,78844,67904,651,53,64,28,156,109741,0.8261368991517436,0.956989247311828,0.5283018867924528,0.234375,1.8928571428571428,0.7435897435897436,0.7184552719585205
5932,1208125862,0,54004,651,27,40,36,180,79175,66826,742,36,59,27,162,88447,0.8081285727112202,0.8773584905660378,0.75,0.6779661016949152,1.3333333333333333,1.1111111111111112,0.8951688581862585
5933,1208140489,0,46933,490,22,40,37,113,54225,55863,465,37,66,22,146,88013,0.8401446395646492,1.053763440860215,0.5945945945945946,0.6060606060606061,1.6818181818181819,0.773972602739726,0.6161021667253701
5934,1208417330,0,58072,644,34,26,36,102,95728,62470,633,36,55,34,154,118139,0.929598207139427,1.0173775671406002,0.9444444444444444,0.4727272727272727,1.0588235294117647,0.6623376623376623,0.8102997316720135
5935,1208580613,0,49632,482,31,58,49,79,92779,63630,487,49,94,31,126,126431,0.78000942951438,0.9897330595482546,0.6326530612244898,0.6170212765957447,1.5806451612903225,0.626984126984127,0.7338311015494617
5936,1208644499,0,61992,658,30,43,33,172,101386,65600,702,33,40,30,144,96576,0.945,0.9373219373219374,0.9090909090909091,1.075,1.1,1.1944444444444444,1.0498053346587144
5937,1208666476,0,50827,560,26,26,38,122,78431,58871,584,38,53,26,143,85035,0.8633622666508128,0.958904109589041,0.6842105263157895,0.49056603773584906,1.4615384615384615,0.8531468531468531,0.9223378608808138
5938,1208775374,0,72119,781,37,42,49,192,113080,76910,743,49,51,37,223,147407,0.9377064100897152,1.0511440107671601,0.7551020408163265,0.8235294117647058,1.3243243243243243,0.8609865470852018,0.7671277483430231
5939,1209018530,0,41385,441,16,36,41,100,77670,58555,480,41,62,16,113,87071,0.7067714114934677,0.91875,0.3902439024390244,0.5806451612903226,2.5625,0.8849557522123894,0.8920306416602543
5940,1209182841,0,17775,54,14,15,9,35,39685,15376,29,13,17,8,28,33454,1.156022372528616,1.8620689655172413,1.0769230769230769,0.8823529411764706,1.125,1.25,1.186255754169905
5941,1210648776,0,44359,510,22,41,36,89,67734,57126,530,36,62,22,121,73252,0.7765115709134195,0.9622641509433962,0.6111111111111112,0.6612903225806451,1.6363636363636365,0.7355371900826446,0.9246709987440616
5942,1210770851,0,42095,462,17,26,32,110,57943,52415,515,32,64,17,129,79463,0.8031097968138892,0.8970873786407767,0.53125,0.40625,1.8823529411764706,0.8527131782945736,0.7291821350817361
5943,1210870827,0,30755,395,12,9,30,75,34124,44699,459,30,37,12,73,58271,0.6880467124544173,0.8605664488017429,0.4,0.24324324324324326,2.5,1.0273972602739727,0.5856086217844211
5944,1211819976,0,30457,398,11,16,26,70,36176,43547,481,26,17,11,59,48335,0.6994052403150619,0.8274428274428275,0.4230769230769231,0.9411764705882353,2.3636363636363638,1.1864406779661016,0.7484431571325126
5945,1211861902,0,11793,184,7,6,12,13,23109,13865,190,12,12,7,13,25752,0.8505589614136314,0.968421052631579,0.5833333333333334,0.5,1.7142857142857142,1.0,0.8973671947809879
5946,1211869510,0,51344,629,16,24,32,144,61548,57939,599,32,52,16,146,89967,0.8861733892542156,1.0500834724540902,0.5,0.46153846153846156,2.0,0.9863013698630136,0.6841175097535763
5947,1211875691,0,44297,458,21,44,22,111,54805,51695,543,22,36,22,113,58315,0.8568913821452752,0.8434622467771639,0.9545454545454546,1.2222222222222223,1.0,0.9823008849557522,0.9398096544628312
5948,2176928263,0,32228,383,12,14,32,59,39660,45714,466,32,34,12,98,51285,0.7049919061994138,0.8218884120171673,0.375,0.4117647058823529,2.6666666666666665,0.6020408163265306,0.7733255337818076
5949,2176934369,0,55246,526,30,44,48,166,96133,63252,529,48,74,30,189,97604,0.8734269272117877,0.994328922495274,0.625,0.5945945945945946,1.6,0.8783068783068783,0.9849288963567067
5950,2177630881,0,12951,52,11,2,7,24,24066,10386,20,3,11,4,29,10800,1.2469670710571923,2.6,3.6666666666666665,0.18181818181818182,1.75,0.8275862068965517,2.2283333333333335
5951,2194896391,0,54188,566,28,41,39,155,90071,61392,562,39,69,28,128,102693,0.8826557206150638,1.00711743772242,0.717948717948718,0.5942028985507246,1.3928571428571428,1.2109375,0.8770899671837419
5952,2194912698,0,37538,485,10,22,40,114,56771,58305,585,40,67,10,177,80085,0.6438212846239602,0.8290598290598291,0.25,0.3283582089552239,4.0,0.6440677966101694,0.7088843104201785
5953,2195013607,0,53104,536,31,35,43,143,90919,66720,651,43,53,31,139,100252,0.7959232613908873,0.8233486943164362,0.7209302325581395,0.660377358490566,1.3870967741935485,1.0287769784172662,0.9069046004069744
5954,2195028813,0,21834,18,14,16,11,81,40352,20378,30,6,25,9,84,18099,1.0714496025125135,0.6,2.3333333333333335,0.64,1.2222222222222223,0.9642857142857143,2.2295154428421458
5955,2212092934,0,38706,481,14,17,27,98,47070,47240,519,27,41,14,95,58288,0.8193480101608807,0.9267822736030829,0.5185185185185185,0.4146341463414634,1.9285714285714286,1.0315789473684212,0.8075418611034861
5956,2212096239,0,36624,476,15,13,45,77,52386,52983,495,45,42,15,120,82048,0.69124058660325,0.9616161616161616,0.3333333333333333,0.30952380952380953,3.0,0.6416666666666667,0.6384799141965679
5957,2212129140,0,22871,364,1,1,18,50,15180,36229,416,18,22,1,74,37370,0.6312898506721135,0.875,0.05555555555555555,0.045454545454545456,18.0,0.6756756756756757,0.4062081883864062
5958,2212183619,0,34732,451,15,14,35,57,55290,47981,433,35,46,15,106,73568,0.7238698651549572,1.0415704387990763,0.42857142857142855,0.30434782608695654,2.3333333333333335,0.5377358490566038,0.7515495867768595
5959,2212207265,0,39350,521,14,10,31,88,56064,50660,557,31,37,15,121,61669,0.776746940386893,0.9353680430879713,0.45161290322580644,0.2702702702702703,2.066666666666667,0.7272727272727273,0.9091115471306491
5960,2212457386,0,62833,661,29,52,44,173,99785,73597,758,44,76,29,206,149487,0.8537440384798294,0.8720316622691293,0.6590909090909091,0.6842105263157895,1.5172413793103448,0.8398058252427184,0.6675162388702697
5961,2212536026,0,35817,327,19,30,23,78,57771,42582,418,30,42,18,61,80688,0.8411300549527969,0.7822966507177034,0.6333333333333333,0.7142857142857143,1.2777777777777777,1.278688524590164,0.7159800713860797
5962,2212541887,0,41089,462,17,18,31,120,52769,50244,539,31,37,17,132,82161,0.8177891887588568,0.8571428571428571,0.5483870967741935,0.4864864864864865,1.8235294117647058,0.9090909090909091,0.6422633609620136
5963,2212590533,0,37238,496,11,21,32,112,47351,52960,567,32,35,12,138,67071,0.7031344410876132,0.8747795414462081,0.34375,0.6,2.6666666666666665,0.8115942028985508,0.7059832118203099
5964,2212605309,0,39133,462,16,20,33,103,50544,53141,522,33,54,16,99,65348,0.736399390301274,0.8850574712643678,0.48484848484848486,0.37037037037037035,2.0625,1.0404040404040404,0.7734590194038073
5965,2212632050,0,53414,592,26,39,35,162,87028,59531,606,35,71,26,173,91038,0.8972468125850397,0.976897689768977,0.7428571428571429,0.5492957746478874,1.3461538461538463,0.9364161849710982,0.955952459412553
5966,2212980012,0,14518,58,4,10,17,41,26842,19945,41,15,22,5,86,27130,0.7279017297568313,1.4146341463414633,0.26666666666666666,0.45454545454545453,3.4,0.47674418604651164,0.9893844452635459
5967,2213878023,0,45900,524,19,25,34,129,61822,56063,561,34,60,19,140,80135,0.8187217951233434,0.9340463458110517,0.5588235294117647,0.4166666666666667,1.7894736842105263,0.9214285714285714,0.7714731390778062
5968,2213884898,0,44328,501,22,48,26,123,67277,52000,563,26,54,22,129,82547,0.8524615384615385,0.8898756660746003,0.8461538461538461,0.8888888888888888,1.1818181818181819,0.9534883720930233,0.815014476601209
5969,2213890760,0,42499,659,17,26,28,116,75050,47604,548,27,43,25,143,85188,0.8927611125115537,1.2025547445255473,0.6296296296296297,0.6046511627906976,1.12,0.8111888111888111,0.8809926280696811
5970,2213971695,0,12583,141,3,4,15,15,12648,24313,221,15,14,3,25,18297,0.5175420556903714,0.6380090497737556,0.2,0.2857142857142857,5.0,0.6,0.691260862436465
